dataset,query_size,query_mode,query_index,elapsed_execution_time,filter_time,plan_time,enumerate_time,n_embeddings,order,max_task_time,n_intersections
human,8,dense,96,261.355,0.00119581,0.00528268,7873.68,19557198970,0 7 1 2 3 4 5 6 ,174.64,2850212105.0
human,8,dense,47,6.56482,0.00161108,0.00896848,190.459,2496355726,2 1 3 0 4 5 6 7 ,3.89288,99218375.0
human,12,sparse,31,0.00719054,0.00131687,0.0039081,0.00711109,1749465,5 4 10 11 2 0 3 6 1 8 7 9 ,0.00711109,4605.0
human,8,sparse,63,447.405,0.000862632,0.00184283,447.405,63349066776,4 7 1 2 6 0 5 3 ,447.405,284649.0
human,8,dense,62,99.7656,0.000920523,0.00581675,3186.87,231558516504,3 0 1 2 5 4 6 7 ,46.3773,1233986582.0
human,8,sparse,43,0.916666,0.00106354,0.00809172,4.78773,120313092044,1 0 3 4 5 6 2 7 ,0.562278,2810013.0
human,8,dense,74,0.0831637,0.000748805,0.00310078,0.536233,8221976,1 7 5 6 0 2 3 4 ,0.0829316,352713.0
human,8,sparse,39,0.158552,0.000777768,0.00391539,0.15843,3597596128,3 1 0 5 4 2 7 6 ,0.15843,106566.0
human,16,dense,53,0.783702,0.00121223,0.010051,1.63889,4373559504,3 2 7 9 10 1 11 13 8 12 0 4 6 5 15 14 ,0.218055,560388.0
human,8,sparse,13,
human,8,sparse,93,0.0861181,0.00101971,0.00354567,0.0859727,15114669918,4 3 6 7 0 5 1 2 ,0.0859727,33714.0
human,16,dense,68,0.0312973,0.00128662,0.0102312,0.0551493,2923200,6 8 9 4 5 11 7 15 12 13 14 10 2 1 0 3 ,0.0311579,44862.0
human,8,sparse,16,0.000612918,0.000927784,0.00122818,0.000493478,246240,1 2 5 0 4 3 7 6 ,0.000493478,162.0
human,8,sparse,98,4.56023,0.00168187,0.0597692,47.7637,3159443147572,1 7 4 5 0 6 2 3 ,3.62956,14876600.0
human,12,sparse,63,0.0630893,0.00156156,0.00606726,0.0630168,37758636,0 8 9 1 5 4 2 10 7 11 6 3 ,0.0630168,41707.0
human,12,sparse,6,21.1196,0.0012241,0.0061205,21.1195,148836293312,0 1 5 2 3 4 8 7 10 9 6 11 ,21.1195,319981.0
human,8,dense,58,33.4799,0.000944019,0.00237236,66.9568,24163956664,3 1 2 6 4 5 7 0 ,33.4544,27644480.0
human,8,dense,27,0.522299,0.00111365,0.00356824,2.48252,552624748,1 0 5 3 4 2 6 7 ,0.219795,966345.0
human,8,sparse,64,0.80285,0.0010578,0.00489724,1.44309,196871019231,0 3 1 5 6 2 4 7 ,0.435006,534170.0
human,8,dense,75,1.15306,0.000701047,0.00286278,10.3121,90565683,2 0 1 3 4 5 6 7 ,0.20583,6203052.0
human,8,sparse,3,0.0536559,0.00111597,0.00337506,0.0535261,43585007400,2 7 5 6 1 0 3 4 ,0.0535261,17858.0
human,8,sparse,26,1.7427,0.0012417,0.00474141,1.74243,44730576260,3 1 6 2 7 5 4 0 ,1.74243,729616.0
human,8,dense,36,181.979,0.00099059,0.00914713,181.979,31114478472,7 4 5 6 3 0 1 2 ,181.979,37835.0
human,8,sparse,75,1.46352,0.0009162,0.00500429,1.46332,133365084612,2 6 0 1 3 4 7 5 ,1.46332,336699.0
human,8,dense,2,5.37048,0.00161564,0.00883554,91.2434,135118306,4 0 1 2 3 5 6 7 ,2.12013,43082002.0
human,8,dense,51,0.35203,0.00108571,0.0036227,0.587006,7037852577,1 0 6 2 4 7 3 5 ,0.216796,293089.0
human,8,sparse,54,0.0647447,0.00144621,0.00328521,0.0645095,22691566430,5 2 6 3 1 0 4 7 ,0.0645095,28400.0
human,8,sparse,48,0.863729,0.00147248,0.0102195,1.49237,285078962,0 6 1 2 7 4 5 3 ,0.204069,974813.0
human,16,dense,85,0.0249405,0.00116802,0.0070976,0.0247763,925659000,2 4 5 0 1 3 6 13 8 7 9 11 12 14 15 10 ,0.0247763,13349.0
human,8,dense,79,0.0049306,0.00117356,0.00390654,0.0144572,0,0 6 2 1 3 4 5 7 ,0.00109822,2592.0
human,8,dense,78,11.886,0.000987163,0.00491482,357.352,1262670590871,1 2 0 6 7 3 4 5 ,3.88256,58409641.0
human,8,dense,66,228.351,0.000863056,0.00296094,6862.37,501822808604,2 0 1 3 6 7 4 5 ,177.017,1280434.0
human,8,dense,77,7.59654,0.00100776,0.00289459,215.15,1491296268,1 0 3 4 6 7 2 5 ,2.73844,50118113.0
human,8,dense,10,
human,8,sparse,32,2.61239,0.00123896,0.0544552,35.8903,10168236660597,5 1 3 6 2 0 4 7 ,1.75516,12579588.0
human,8,sparse,41,0.517199,0.00112433,0.00191296,0.516969,5208853121472,0 1 2 3 4 5 7 6 ,0.516969,233312.0
human,8,sparse,17,
human,12,dense,33,0.00162601,0.00129647,0.00336101,0.00270573,2908,0 7 10 1 2 3 4 5 6 8 9 11 ,0.00154654,3085.0
human,8,sparse,18,
human,8,dense,9,0.00681004,0.000996915,0.00529246,0.0213596,0,1 4 6 0 2 3 5 7 ,0.000772877,1232.0
human,8,sparse,28,871.141,0.00102225,0.0018365,871.141,197785551408,0 2 1 3 4 6 7 5 ,871.141,13170.0
